claim_id,claim_title,perspective,p_title,paraphrase_perspective,para_title,vote_yes,vote_no
589,More gun control laws should be enacted,4836,High-capacity magazines should be banned because they too often turn murder into mass murder.,25268,High-capacity magazines could be banned because they too turn murder into mass murder.,1,0
589,More gun control laws should be enacted,4836,High-capacity magazines should be banned because they too often turn murder into mass murder.,25269,Far reaching magazines should be banned because they often turn murder into mass murder.,1,0
589,More gun control laws should be enacted,4837,More gun control laws are needed to protect women from domestic abusers and stalkers.,25270,More gun control laws are needed in the protection of women from domestic abusers and stalkers.,1,0
589,More gun control laws should be enacted,4837,More gun control laws are needed to protect women from domestic abusers and stalkers.,25271,More gun control laws are needed in protecting women from domestic abusers and stalkers.,1,0
589,More gun control laws should be enacted,4840,Gun control laws would reduce the societal costs associated with gun violence.,25272,Providing gun control laws can reduc societal costs associated with gun violence.,1,0
589,More gun control laws should be enacted,4840,Gun control laws would reduce the societal costs associated with gun violence.,25273,Gun control laws can reduce societal costs associated with gun violence.,1,0
589,More gun control laws should be enacted,4841,"A majority of adults, including gun owners, support common sense gun control such as background checks, bans on assault weapons, and bans on high-capacity magazines.",25274,"A majority of adults with the inclusion of gun owners support common sense gun control including background checks, bans on assault weapons and high-capacity magazines.",1,0
589,More gun control laws should be enacted,4841,"A majority of adults, including gun owners, support common sense gun control such as background checks, bans on assault weapons, and bans on high-capacity magazines.",25275,"A majority of adults with the inclusion of gun owners support common sense gun control such as background checks, banning assault weapons, and bans on high-capacity magazines.",1,0
589,More gun control laws should be enacted,4842,More gun control leads to fewer suicides.,25276,More gun control is leading to fewer suicides.,1,0
589,More gun control laws should be enacted,4842,More gun control leads to fewer suicides.,25277,More gun control can lead to fewer suicides.,1,0
589,More gun control laws should be enacted,4843,Enacting gun control laws such as mandatory safety features would reduce the number of accidental gun deaths.,25278,It would lessen the amount of accidental deaths from gun accidents if enacting some mandatory safety features.,1,0
589,More gun control laws should be enacted,4843,Enacting gun control laws such as mandatory safety features would reduce the number of accidental gun deaths.,25279,There wouldn't be so many accidental deaths from guns if we had more gun control laws such as mandatory safety features.,0,1
589,More gun control laws should be enacted,4845,"Armed civilians are unlikely to stop crimes and are more likely to make dangerous situations, including mass shootings, more deadly. ",25280,"Crimes, like mass shootings, are unlikely to be stopped by armed civilians and would likely make it more dangerous, instead.",1,0
589,More gun control laws should be enacted,4845,"Armed civilians are unlikely to stop crimes and are more likely to make dangerous situations, including mass shootings, more deadly. ",25281,"When a crime takes place that can be really difficult, it will not help to have armed civilians, as they will only escalate it.",1,0
589,More gun control laws should be enacted,4846,Countries with restrictive gun control laws have lower gun homicide and suicide rates than the United States.,25282,"The homicide rates and suicide rates are less in countries that have strict gun control, versus the US.",1,0
589,More gun control laws should be enacted,4846,Countries with restrictive gun control laws have lower gun homicide and suicide rates than the United States.,25283,"The rates of gun crime are less in the countries who restrict guns, versus the United States.",1,0
577,Lowering the federal corporate income tax rate does create jobs,4485,Federal legislation that lowered the corporate tax rate has resulted in reduced unemployment and increased worker benefits.,24853,Lower corporate taxes has resulted in higher employment and increased employee benefits,1,0
577,Lowering the federal corporate income tax rate does create jobs,4485,Federal legislation that lowered the corporate tax rate has resulted in reduced unemployment and increased worker benefits.,24854,Lower taxes has expanded employment opportunities,1,0
577,Lowering the federal corporate income tax rate does create jobs,4488,Lowering the corporate tax rate leads to economic growth and job creation because companies have more money to invest.,24855,Lower corporate taxes results in more capital investment and increased employment,1,0
577,Lowering the federal corporate income tax rate does create jobs,4488,Lowering the corporate tax rate leads to economic growth and job creation because companies have more money to invest.,24856,"Lower taxes resulted in more money to invest in expansion, with higher employment and improved benefits",1,0
577,Lowering the federal corporate income tax rate does create jobs,4490,Federal legislation that lowered the corporate tax rate has resulted in companies cutting jobs and disproportionally benefiting already wealthy shareholders rather than workers.,24858,"Lowering federal taxes didn't prevent the cutting of jobs, only an increase in dividends  for the shareholders",1,0
577,Lowering the federal corporate income tax rate does create jobs,4490,Federal legislation that lowered the corporate tax rate has resulted in companies cutting jobs and disproportionally benefiting already wealthy shareholders rather than workers.,24857,"Lowering corporate taxes simply resulted in a higher bottom line, not expansion and increased employment.",0,1
577,Lowering the federal corporate income tax rate does create jobs,4494,Complaints about high federal corporate income tax rates causing high unemployment are unfounded because corporations are sitting on record amounts of cash.,24859,"Corporations have record amounts of money, so complaints about high federal corporate income tax rates causing high unemployment are not valid.",1,0
577,Lowering the federal corporate income tax rate does create jobs,4494,Complaints about high federal corporate income tax rates causing high unemployment are unfounded because corporations are sitting on record amounts of cash.,24860,The record amounts of cash held by corporations invalidate complaints about high federal corporate income tax rates causing high unemployment.,1,0
578,College education is worth it,4496,College graduates make more money.,24861,College graduates do better financially.,1,0
578,College education is worth it,4496,College graduates make more money.,24862,People who graduate from college have more earning power.,1,0
578,College education is worth it,4497,More and more jobs require college degrees.,24863,A college degree is required for an increasing number of jobs.,1,0
578,College education is worth it,4497,More and more jobs require college degrees.,24864,More jobs only hire those with college degrees.,1,0
578,College education is worth it,4498,College graduates have more and better employment opportunities.,24865,Graduating from college increases employment opportunities.,1,0
578,College education is worth it,4498,College graduates have more and better employment opportunities.,24866,The variety and quality of employment opportunities increases for college graduates.,1,0
578,College education is worth it,4499,College graduates are more likely to have health insurance and retirement plans.,24867,Those who graduate from college are more likely to have retirement plans and health insurance.,1,0
578,College education is worth it,4499,College graduates are more likely to have health insurance and retirement plans.,24868,Graduating from college increases the likelihood of having health insurance and a retirement plan.,1,0
57,English has to become the official language of the United States,422,The Identity and History of the United States are intrinsically linked to the English Language,21235,English is the national language of the U.S.,1,0
57,English has to become the official language of the United States,422,The Identity and History of the United States are intrinsically linked to the English Language,21236,The U.S. is founded on the English language.,1,0
57,English has to become the official language of the United States,427,It specifically denies a rich cultural heritage which is uniquely American of groups that spoke English but not as a first language,21237,America is a melting pot of races and languages and that should be protected.,1,0
57,English has to become the official language of the United States,427,It specifically denies a rich cultural heritage which is uniquely American of groups that spoke English but not as a first language,21238,English is spoken by a majority of Americans but for many it is a second language.,1,0
57,English has to become the official language of the United States,429,The US has a long tradition of multiple languages,21239,The United States is a beautiful mix of races and languages which should be celebrated.,1,0
57,English has to become the official language of the United States,429,The US has a long tradition of multiple languages,21240,Since America was founded it has incorporated a multitude of languages from all over the world.,1,0
58,Cultural property residing in museums must be returned to its place of origin,434,"Scholars will have better access to artefacts, and more opportunities for study and collaboration, if they are stored in the west",21241,Artifacts should be kept where they are safest so that everyone has access to them.,1,0
58,Cultural property residing in museums must be returned to its place of origin,434,"Scholars will have better access to artefacts, and more opportunities for study and collaboration, if they are stored in the west",21242,Many countries do not have the means to protect precious artifacts so they should remain in the West where they are safe.,1,0
58,Cultural property residing in museums must be returned to its place of origin,437,"In many cases, returning an artefact may prove to be unreasonably expensive",21244,The West should not have to spend enormous sums of money to return artifacts to their original locations.,1,0
58,Cultural property residing in museums must be returned to its place of origin,437,"In many cases, returning an artefact may prove to be unreasonably expensive",21243,The cost of returning an artifact to it's original location is prohibitive.,0,1
59,Wikipedia is a force for good,440,Wikipedia is an excellent starting point for enquiries,21247,Everyone has the ability to access wikipedia,1,0
59,Wikipedia is a force for good,440,Wikipedia is an excellent starting point for enquiries,21248,Wikipedia links to thier sources.,1,0
60,We must support public service broadcasters,449,PSBs bring nations and people together and are an actively positive force within the mediasphere,21249,many people have access to PBS.,1,0
60,We must support public service broadcasters,449,PSBs bring nations and people together and are an actively positive force within the mediasphere,21250,PBS is for the people,1,0
437,The European Union should adopt a single working language through which to operate.,3266,"If the EU ‘elects’ a single working language, it will be deliberately contributing to the narrow-minded, anglicising of the entire world, despite being a union of diverse cultures with the power to fight it.",23707,Adopting a single language would be counter-cultural.,1,0
437,The European Union should adopt a single working language through which to operate.,3266,"If the EU ‘elects’ a single working language, it will be deliberately contributing to the narrow-minded, anglicising of the entire world, despite being a union of diverse cultures with the power to fight it.",23708,Electing a single language would hurt  the EU's efforts towards cultural diversity.,1,0
437,The European Union should adopt a single working language through which to operate.,3266,"If the EU ‘elects’ a single working language, it will be deliberately contributing to the narrow-minded, anglicising of the entire world, despite being a union of diverse cultures with the power to fight it.",23705,a single working language is necessary,0,1
437,The European Union should adopt a single working language through which to operate.,3266,"If the EU ‘elects’ a single working language, it will be deliberately contributing to the narrow-minded, anglicising of the entire world, despite being a union of diverse cultures with the power to fight it.",23706,One single language is necessary,0,1
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3273,A two-state solution is best for peace,23709,a two state solution is the best way for peace,2,0
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3273,A two-state solution is best for peace,23710,a state solution of two is best,1,1
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3273,A two-state solution is best for peace,23711,Israel and Palestine should be two different states.,1,1
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3273,A two-state solution is best for peace,23712,Supporting Israel and Palestine as two states is a peaceful solution.,1,1
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3275,Only a two-state solution can satisfy both sides,23713,a two state solution can help both sides,1,0
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3275,Only a two-state solution can satisfy both sides,23714,we need two state solution can satisfy both sides,1,0
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3275,Only a two-state solution can satisfy both sides,23715,Both sides can only be helped if they have two separate states.,1,0
439,"In the conflict between Israel and Palestine, a two-state solution is better justified than a one-state solution",3275,Only a two-state solution can satisfy both sides,23716,Being single states would help both Palestine and Israel.,1,0
440,You should always suspend directly delivered foreign development aid,3283,NGOs do not deliver aid effectively,23717,NGOs are inefficient in foreign aid.,1,0
440,You should always suspend directly delivered foreign development aid,3283,NGOs do not deliver aid effectively,23718,Foreign aid isn't being distributed efficiently by NGOs.,1,0
440,You should always suspend directly delivered foreign development aid,3283,NGOs do not deliver aid effectively,23719,NGOs are not effective at delivering aid,1,0
440,You should always suspend directly delivered foreign development aid,3283,NGOs do not deliver aid effectively,23720,It is not good to rely on NGO's for aid,1,0
441,The United States is a ‘benign’ hegemon,3289,"The US is not a hegemon at all, but an imperialist power-an empire. ",23721,The United States is a de facto empire.,1,0
441,The United States is a ‘benign’ hegemon,3289,"The US is not a hegemon at all, but an imperialist power-an empire. ",23722,"In reality, the United States is an empire, not a hegemon.",1,0
441,The United States is a ‘benign’ hegemon,3289,"The US is not a hegemon at all, but an imperialist power-an empire. ",23723,The US is less of a hegemon and more of an imperial empire,1,0
441,The United States is a ‘benign’ hegemon,3289,"The US is not a hegemon at all, but an imperialist power-an empire. ",23724,The US is more like an imperial power and less like a hegemon,1,0
442,The United Nations budget must be frozen,3297,No-growth funding policy results in better operation of the finances and will improve financial discipline.,23726,Freezing the budget will result in greater discipline in spending.,1,0
442,The United Nations budget must be frozen,3297,No-growth funding policy results in better operation of the finances and will improve financial discipline.,23727,A no-growth funding policy would keep the operations in check,1,0
442,The United Nations budget must be frozen,3297,No-growth funding policy results in better operation of the finances and will improve financial discipline.,23728,Having a no-growth funding policy would make the operators more disciplined,1,0
442,The United Nations budget must be frozen,3297,No-growth funding policy results in better operation of the finances and will improve financial discipline.,23725,"The UN wastes too much money, and should not be given more.",0,1
443,Grant the EU a permanent seat on the UN Security Council,3302,Only a more representative United Nations Security Council is legitimate.,23729,The United Nations Security Council is illegitimate if it is not more representative.,1,1
443,Grant the EU a permanent seat on the UN Security Council,3302,Only a more representative United Nations Security Council is legitimate.,23731,The UNSC is legitimate only if it has the best representation,2,0
443,Grant the EU a permanent seat on the UN Security Council,3302,Only a more representative United Nations Security Council is legitimate.,23732,The UNSC will only be seen as legitimate if it is representative,2,0
443,Grant the EU a permanent seat on the UN Security Council,3302,Only a more representative United Nations Security Council is legitimate.,23730,The Security Council must accurately represent the interests of its members.,0,2
443,Grant the EU a permanent seat on the UN Security Council,3306,France and Britain should be willing to give up their seats for the European Union.,23733,France and Britain should want to give up their seats for the EU.,1,1
443,Grant the EU a permanent seat on the UN Security Council,3306,France and Britain should be willing to give up their seats for the European Union.,23735,France and Britain should understand that it is best  to give their seats to the EU,1,1
443,Grant the EU a permanent seat on the UN Security Council,3306,France and Britain should be willing to give up their seats for the European Union.,23734,"France and Britain have seats already, and could give them up for the EU.",0,2
443,Grant the EU a permanent seat on the UN Security Council,3306,France and Britain should be willing to give up their seats for the European Union.,23736,The EU should be offered the seats occupied by Britain and France,1,1
157,Forced evictions are necessary for African cities to become global players.,1166,"Forced evictions are inhumane, and make state violence an increasing reality in African cities.",21903,African cities face the threat of violence because of force eviction.,1,0
157,Forced evictions are necessary for African cities to become global players.,1166,"Forced evictions are inhumane, and make state violence an increasing reality in African cities.",21904,Forced evictions cause unsafe situations in African cities.,1,0
157,Forced evictions are necessary for African cities to become global players.,1168,The housing crisis is unresolved by forced evictions.,21905,Forced evictions won't solve the housing crisis.,1,0
157,Forced evictions are necessary for African cities to become global players.,1168,The housing crisis is unresolved by forced evictions.,21906,Forced evictions don't help with the crisis in housing.,1,0
160,We have to teach creationism in schools,1182,"There is a very real controversy regarding the origin and development of life, and children deserve to hear both sides.",21907,Children deserve to hear both sides of the argument over the origin of life.,1,0
160,We have to teach creationism in schools,1182,"There is a very real controversy regarding the origin and development of life, and children deserve to hear both sides.",21908,"Both sides make legitimate points, and deserve to teach the controversy.",0,1
160,We have to teach creationism in schools,1184,"Much of the complexity of life cannot be explained by evolution, but is perfectly explained by Creationism.",21909,Creationism has theoretical answers to questions evolution can't answer.,1,0
160,We have to teach creationism in schools,1184,"Much of the complexity of life cannot be explained by evolution, but is perfectly explained by Creationism.",21910,Evolution cannot answer irreducible complexity like Creationism can.,1,0
160,We have to teach creationism in schools,1185,"Creationism is as valid a scientific theory as those of evolution and abiogenesis, and should therefore be given equal time in the classroom.",21911,"Because Creationism is a valid scientific theory, it should be given equal time in teaching.",1,0
160,We have to teach creationism in schools,1185,"Creationism is as valid a scientific theory as those of evolution and abiogenesis, and should therefore be given equal time in the classroom.",21912,We must teach Creationism as an alternative theory because it is scientifically valid.,1,0
160,We have to teach creationism in schools,1186,"Communities should have a say in what is taught in schools, and many communities want to teach creationism.",21913,Communities have a right to insist on Creationism when it is popular.,1,0
160,We have to teach creationism in schools,1186,"Communities should have a say in what is taught in schools, and many communities want to teach creationism.",21914,"Because many people believe in Creationism, we have a right to demand it be taught in school.",0,1
160,We have to teach creationism in schools,1187,The scientific community as a whole overwhelmingly rejects Creationism.,21916,Creationism isn't supported by the scientific community.,1,0
160,We have to teach creationism in schools,1187,The scientific community as a whole overwhelmingly rejects Creationism.,21915,Science doesn't support Creationism.,0,1
160,We have to teach creationism in schools,1188,"Education should be about truth and facts, not dogma and faith.",21917,"Society should educate based on  objective facts, rather than subjective beliefs and opinion.",1,0
160,We have to teach creationism in schools,1188,"Education should be about truth and facts, not dogma and faith.",21918,Unproven speculative beliefs have no place in education as it needs to be based on provable facts.,1,0
991,Democracies should ban the display of communist and Nazi symbols,7935,It would cause racial dissension,27134,That would cause friction between the races.,1,0
991,Democracies should ban the display of communist and Nazi symbols,7935,It would cause racial dissension,27135,Different races of people would be conflicted by this.,0,1
992,We should prize freedom over security and abolish anti-terrorism legislation,7939,Anti-terrorism legislation undermines democracies,27136,The Anti-terrorism legislation is not supportive of a democracy.,1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7939,Anti-terrorism legislation undermines democracies,27137,Democracies would be weakened from Anti-terrorism laws.,1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7940,Anti-terrorism legislation promotes abuse of the state,27138,Anti-terrorism laws allow the state to abuse it populus.,1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7940,Anti-terrorism legislation promotes abuse of the state,27140,To benefit the state legislation must not support anti-terrorism.,1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7940,Anti-terrorism legislation promotes abuse of the state,27141,Anti-terrorism hurts the state.,1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7940,Anti-terrorism legislation promotes abuse of the state,27139,The state is able to use anti-terror legislation to abuse it's citizens.,0,1
992,We should prize freedom over security and abolish anti-terrorism legislation,7947,We don't regret the times anti-terrorism legislation has prevented attacks,27142,We are glad that anti-terrorism laws are in place when they twart attacks.,1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7947,We don't regret the times anti-terrorism legislation has prevented attacks,27143,"When attacks are prevented, we do not regret the imposition of anti-terrorism legislation.",1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7947,We don't regret the times anti-terrorism legislation has prevented attacks,27144,Anti-terrorism has proved it is necessary..,1,0
992,We should prize freedom over security and abolish anti-terrorism legislation,7947,We don't regret the times anti-terrorism legislation has prevented attacks,27145,Abolishing anti-terrorism legislation would leave us vulnerable.,1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7961,Free Trade is not Free Trade,27146,Just because trade is free does not make it fair.,1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7961,Free Trade is not Free Trade,27148,Free trade only benefits the wealthy.,1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7961,Free Trade is not Free Trade,27149,Poor areas should abolish free trade.,1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7961,Free Trade is not Free Trade,27147,Free trade and fair trade are not the same thing.,0,1
994,Poorer Countries Should Abandon Free Trade Agreements,7963,Free Trade is not Free Trade (opposition as an example),27150,"Using the opposition as an example, free trade is not all that free.",1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7963,Free Trade is not Free Trade (opposition as an example),27151,"When one considers the opposition, it become apparent that free trade is not really free.",1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7963,Free Trade is not Free Trade (opposition as an example),27153,Poor countries do not support free trade.,1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7963,Free Trade is not Free Trade (opposition as an example),27152,Opposition proves free trade is not possible.,0,1
994,Poorer Countries Should Abandon Free Trade Agreements,7964,Free Trade is not Fair Trade: Corporations reaps the benefit more than host country,27154,"Corporations see the benefit of free trade, making it unfair to the host country.",1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7964,Free Trade is not Fair Trade: Corporations reaps the benefit more than host country,27155,Host countries are not treated fairly when corporations see most of the benefits of free trade.,1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7964,Free Trade is not Fair Trade: Corporations reaps the benefit more than host country,27156,Free trade only helps the wealthy.,0,1
994,Poorer Countries Should Abandon Free Trade Agreements,7964,Free Trade is not Fair Trade: Corporations reaps the benefit more than host country,27157,Most countries would get ahead by dropping free trade.,0,1
994,Poorer Countries Should Abandon Free Trade Agreements,7967,Free Trade is not Fair Trade: Why countries should abandon Free Trade Agreements (Proposition Summary),27158,Free trade agreements impont everyone.,1,0
994,Poorer Countries Should Abandon Free Trade Agreements,7967,Free Trade is not Fair Trade: Why countries should abandon Free Trade Agreements (Proposition Summary),27159,Free trade is not fair to the workers.,1,0
248,We must support the use of truth and reconciliation commissions,1827,The reconciliation process provides access to justice in post conflict states,22555,Truth and reconciliation process paving way for justice,1,0
248,We must support the use of truth and reconciliation commissions,1827,The reconciliation process provides access to justice in post conflict states,22558,reconciliation helps with justice,1,0
248,We must support the use of truth and reconciliation commissions,1827,The reconciliation process provides access to justice in post conflict states,22556,The truth and reconciliation commissions dedicated to the efficient and effective deliveries of justice,0,1
248,We must support the use of truth and reconciliation commissions,1827,The reconciliation process provides access to justice in post conflict states,22557,the reconciliation process gives access,0,1
248,We must support the use of truth and reconciliation commissions,1830,Reconciliation can be used to conceal political corruption and patrimony,22565,reconciliation can be used for political corruption,1,0
248,We must support the use of truth and reconciliation commissions,1830,Reconciliation can be used to conceal political corruption and patrimony,22566,reconciliation can help to conceal corruption,1,0
248,We must support the use of truth and reconciliation commissions,1830,Reconciliation can be used to conceal political corruption and patrimony,22563,False reconciliating action encourages corruption,0,1
248,We must support the use of truth and reconciliation commissions,1830,Reconciliation can be used to conceal political corruption and patrimony,22564,Standards of the truth and reconciliation commissions must not be breached,0,1
249,We must ban negative advertising in political campaigns,1832,Negative campaigning creates voter apathy and prevents accurate reporting of candidates’ policies and ideologies.,22569,Negative campaigning can create voter apathy,1,0
249,We must ban negative advertising in political campaigns,1832,Negative campaigning creates voter apathy and prevents accurate reporting of candidates’ policies and ideologies.,22567,Negative campaign inhibits the true value of citizenship,0,1
249,We must ban negative advertising in political campaigns,1832,Negative campaigning creates voter apathy and prevents accurate reporting of candidates’ policies and ideologies.,22568,Negative campaign inhibits the voters right and turnout,0,1
249,We must ban negative advertising in political campaigns,1832,Negative campaigning creates voter apathy and prevents accurate reporting of candidates’ policies and ideologies.,22570,Campaigning negatively can impact voter apathy,0,1
249,We must ban negative advertising in political campaigns,1834,Negative campaigning reduces the diversity and representativeness of government.,22572,Negative campaign divides the nation and its people,1,0
249,We must ban negative advertising in political campaigns,1834,Negative campaigning reduces the diversity and representativeness of government.,22573,Negative campaigns reduce diversity,1,0
249,We must ban negative advertising in political campaigns,1834,Negative campaigning reduces the diversity and representativeness of government.,22574,Negative campaigns helps reduce diversity,1,0
249,We must ban negative advertising in political campaigns,1834,Negative campaigning reduces the diversity and representativeness of government.,22571,Negative campaign further widens the gap between ethnic groups,0,1
249,We must ban negative advertising in political campaigns,1835,Negative campaigning leads to negative governance.,22575,Negative campaigns can lead to negative governing.,1,0
249,We must ban negative advertising in political campaigns,1835,Negative campaigning leads to negative governance.,22576,Negativity in campaigns can lead to a government that is negative.,1,0
250,We should encourage increased use of referendums,1842,Ensures that all views are represented in political debate.,22579,This will ensure all views are represented in a political debate.,1,0
250,We should encourage increased use of referendums,1842,Ensures that all views are represented in political debate.,22580,All views can be represented in a political debate.,1,0
581,People should become vegetarian,4572,A vegetarian diet delivers complete nutrition and can provide health benefits.,24959,"In addition to health benefits, a vegetarian diet also gives you everything your body needs.",1,0
581,People should become vegetarian,4572,A vegetarian diet delivers complete nutrition and can provide health benefits.,24960,Complete nutrition and health benefits can be had with a vegetarian diet.,1,0
581,People should become vegetarian,4573,A vegetarian diet can help alleviate world hunger.,24961,World hunger can be reduced with a vegetarian diet.,1,0
581,People should become vegetarian,4573,A vegetarian diet can help alleviate world hunger.,24962,Eating a vegetarian diet can lead to less hunger around the world.,1,0
581,People should become vegetarian,4574,A vegetarian diet reduces the chances of developing kidney stones and gallstones.,24964,Risk of kidney stones and gallstones can be reduced with a vegetarian diet.,1,0
581,People should become vegetarian,4574,A vegetarian diet reduces the chances of developing kidney stones and gallstones.,24963,Health benefits of a vegetarian diet include reducing risk of developing kidney stones and gallstones.,0,1
581,People should become vegetarian,4575,A vegetarian diet provides a more healthful form of iron than a meat-based diet.,24965,Iron from a vegetarian diet is healthier than from a meat-based diet.,1,0
581,People should become vegetarian,4575,A vegetarian diet provides a more healthful form of iron than a meat-based diet.,24966,A vegetarian diet is a healthier way to get iron than from a meat-based diet.,1,0
581,People should become vegetarian,4576,A vegetarian diet helps build healthy bones because vegetarians absorb more calcium than meat eaters.,24967,Vegetarian diets allow more calcium to be absorbed than from meat and leads to healthy bones.,1,0
581,People should become vegetarian,4576,A vegetarian diet helps build healthy bones because vegetarians absorb more calcium than meat eaters.,24968,Meat eaters absorb less calcium and have less healthy bones than those on a vegetarian diet.,0,1
581,People should become vegetarian,4577,A vegetarian diet lowers the risk of heart disease.,24969,A diet devoid of meat lowers the risk of heart disease.,1,0
581,People should become vegetarian,4577,A vegetarian diet lowers the risk of heart disease.,24970,The risk of heart disease is reduced in people who adhere to a vegetarian diet.,1,0
581,People should become vegetarian,4578,Eating meat increases the risk of getting type 2 diabetes.,24971,Eating More Meat is Linked to Higher Risk of Type 2,1,0
581,People should become vegetarian,4578,Eating meat increases the risk of getting type 2 diabetes.,24972,Meat is linked to increased risk of type 2 diabetes,0,1
581,People should become vegetarian,4579,Vegetarians live longer.,24973,It has been proven that Vegetarians Live Longer,1,0
581,People should become vegetarian,4579,Vegetarians live longer.,24974,Studies show that Vegetarians Live Longer,0,1
589,More gun control laws should be enacted,4848,"Civilians, including hunters, should not own military-grade firearms or firearm accessories. ",25284,"The military grade firearms and accessories should not be owned by civilans, which include hunters.",2,0
589,More gun control laws should be enacted,4848,"Civilians, including hunters, should not own military-grade firearms or firearm accessories. ",25285,"No civilians, including the ones who hunt, should have any military grade firearms, or accessories.",2,0
589,More gun control laws should be enacted,4849,The Second Amendment of the US Constitution protects individual gun ownership.,25286,Individual gun ownership is guaranteed via the Second Amendment.,2,0
589,More gun control laws should be enacted,4849,The Second Amendment of the US Constitution protects individual gun ownership.,25287,"It is by the protection of a Second Amendment to the US constitution, that people might have individual gun ownership.",2,0
589,More gun control laws should be enacted,4851,Gun control laws infringe upon the right to self-defense and deny people a sense of safety.,25288,Gun control laws decrease the sense of individual safety and the right to self-defense.,2,0
589,More gun control laws should be enacted,4851,Gun control laws infringe upon the right to self-defense and deny people a sense of safety.,25289,Individual safety and the ability to protect oneself are hurt by gun control laws.,2,0
589,More gun control laws should be enacted,4852,"Gun control laws, especially those that try to ban ""assault weapons,"" infringe upon the right to own guns for hunting and sport.",25290,A ban on assault weapons infringes on an individuals right to own guns for sport.,2,0
589,More gun control laws should be enacted,4852,"Gun control laws, especially those that try to ban ""assault weapons,"" infringe upon the right to own guns for hunting and sport.",25291,Gun control laws deny citizens the ability to own weapons for hunting and sport.,1,1
589,More gun control laws should be enacted,4853,Gun control laws will not prevent criminals from obtaining guns or breaking laws.,25292,"If criminals want to obtain guns, they will no matter the laws.",2,0
589,More gun control laws should be enacted,4853,Gun control laws will not prevent criminals from obtaining guns or breaking laws.,25293,Criminals do not respect laws and will still obtain guns.,2,0
589,More gun control laws should be enacted,4854,Gun control laws give too much power to the government and may result in government tyranny and the government taking away all guns from citizens.,25294,Gun control laws take power away from the people and set up an environment ripe for tyranny.,2,0
589,More gun control laws should be enacted,4854,Gun control laws give too much power to the government and may result in government tyranny and the government taking away all guns from citizens.,25295,Government tyranny is likely if the government takes away guns from citizens.,2,0
589,More gun control laws should be enacted,4855,Gun control laws such as background checks and micro-stamping are an invasion of privacy.,25296,Background checks and micro-stamping to purchase a gun are an invasion of privacy.,2,0
589,More gun control laws should be enacted,4855,Gun control laws such as background checks and micro-stamping are an invasion of privacy.,25297,The privacy of citizens is invaded if they are forced into background checks and micro-stamping to purchase guns.,2,0
589,More gun control laws should be enacted,4856,More gun control is unnecessary because relatively few people are killed by guns.,25299,fewer people are getting killed by guns so no new laws are needed,2,0
589,More gun control laws should be enacted,4856,More gun control is unnecessary because relatively few people are killed by guns.,25298,gun control laws are unneccessary,1,1
182,We have to produce high quality generic drugs for Africa,1356,Dominance of generic drugs will reduce reinvestment and innovation in donating countries,22145,If generic drugs flourish innovation will decrease.,1,0
182,We have to produce high quality generic drugs for Africa,1356,Dominance of generic drugs will reduce reinvestment and innovation in donating countries,22146,Generic drugs threaten innovation.,1,0
182,We have to produce high quality generic drugs for Africa,1357,Cheaper drugs aren’t trusted by consumers,22147,Consumers don't trust drugs that are cheaper than others.,1,0
182,We have to produce high quality generic drugs for Africa,1357,Cheaper drugs aren’t trusted by consumers,22148,Consumers don't place as much trust in drugs that are cheaper.,1,0
183,German prosecutors should investigate NSA surveillance of Angela Merkel,1363,Will the investigation get anywhere; who should be prosecuted?,22149,Will the investigation bear fruit? Will someone be prosecuted?,2,0
183,German prosecutors should investigate NSA surveillance of Angela Merkel,1363,Will the investigation get anywhere; who should be prosecuted?,22150,Will someone be prosecuted as the result of the investigation?,1,1
184,Ban animal testing,1365,Animals shouldn’t be harmed,22151,Harming animals is a bad thing.,1,0
184,Ban animal testing,1365,Animals shouldn’t be harmed,22152,Animals shouldn't be put through harmful situations.,1,0
184,Ban animal testing,1366,Animal research causes severe harm to the animals involved,22153,Animals are severely harmed by research done on them.,2,0
