,perspective_id,evidence_id,sihao_label,daniel_label,evidence,perspective
258,4578,4575,N,N,"According to a peer-reviewed 1994 study by Harvard researchers, consuming beef, pork, or lamb five or more times a week significantly increases the risk of colon cancer. The World Cancer Research Fund found that eating processed meats such as bacon or sausage increases this risk even further. A 2014 study found that diets high in animal protein were associated with a 4-fold increase in cancer death risk compared to high protein diets based on plant-derived protein sources.",Eating meat increases the risk of getting type 2 diabetes. 
259,3428,4575,N,S,"According to a peer-reviewed 1994 study by Harvard researchers, consuming beef, pork, or lamb five or more times a week significantly increases the risk of colon cancer. The World Cancer Research Fund found that eating processed meats such as bacon or sausage increases this risk even further. A 2014 study found that diets high in animal protein were associated with a 4-fold increase in cancer death risk compared to high protein diets based on plant-derived protein sources.",Medical concerns
260,6292,4575,N,N,"According to a peer-reviewed 1994 study by Harvard researchers, consuming beef, pork, or lamb five or more times a week significantly increases the risk of colon cancer. The World Cancer Research Fund found that eating processed meats such as bacon or sausage increases this risk even further. A 2014 study found that diets high in animal protein were associated with a 4-fold increase in cancer death risk compared to high protein diets based on plant-derived protein sources.",Our economy suffers because of unhealthy eating
261,4602,4575,N,N,"According to a peer-reviewed 1994 study by Harvard researchers, consuming beef, pork, or lamb five or more times a week significantly increases the risk of colon cancer. The World Cancer Research Fund found that eating processed meats such as bacon or sausage increases this risk even further. A 2014 study found that diets high in animal protein were associated with a 4-fold increase in cancer death risk compared to high protein diets based on plant-derived protein sources.",Processed vegetarian protein options such as tofu can cause more greenhouse gas pollution than farming meat. 
262,4611,4575,N,N,"According to a peer-reviewed 1994 study by Harvard researchers, consuming beef, pork, or lamb five or more times a week significantly increases the risk of colon cancer. The World Cancer Research Fund found that eating processed meats such as bacon or sausage increases this risk even further. A 2014 study found that diets high in animal protein were associated with a 4-fold increase in cancer death risk compared to high protein diets based on plant-derived protein sources.",Vegetarian diets can cause the death of animals too. 
263,3433,4575,N,N,"According to a peer-reviewed 1994 study by Harvard researchers, consuming beef, pork, or lamb five or more times a week significantly increases the risk of colon cancer. The World Cancer Research Fund found that eating processed meats such as bacon or sausage increases this risk even further. A 2014 study found that diets high in animal protein were associated with a 4-fold increase in cancer death risk compared to high protein diets based on plant-derived protein sources.",Countercase; Tackling food advertising 
264,4582,4576,S,S,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,"Overgrazing livestock hurts the environment through soil compaction, erosion, and harm to native plants and animals. "
265,3870,4576,N,N,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,Protecting endangered species protects the interests of humans
266,3875,4576,N,N,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,"The term ""endangered"" is inconsistently applied"
267,3877,4576,N,N,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,Human rights trump those of lower animals
268,1502,4576,N,N,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,"Western Money, Western Discretion"
269,7467,4576,S,S,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,Livestock production threatens the world’s water supply
270,7469,4576,N,S,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,Excessive meat production threatens the world’s biodiversity
271,1091,4576,N,N,About 70% of the 11 western states are grazed by livestock. Grazing has been a factor in the listing of 171 species under the Endangered Species Act. It has damaged 80% of streams and riparian areas in the western United States. Abstaining from meat would help in the restoration of vast US lands more naturally suited to provide habitat for native plants and animals.,These people are under serious threat for their pursuit of justice
272,4583,4577,S,S,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",A vegetarian diet conserves water. 
273,4570,4577,N,N,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",It is cruel and unethical to kill animals for food when vegetarian options are available. 
274,4571,4577,N,N,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",Human anatomy has evolved to support a primarily vegetarian diet. 
275,4572,4577,N,N,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",A vegetarian diet delivers complete nutrition and can provide health benefits. 
276,4573,4577,N,N,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",A vegetarian diet can help alleviate world hunger. 
277,4574,4577,N,N,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",A vegetarian diet reduces the chances of developing kidney stones and gallstones. 
278,4575,4577,N,N,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",A vegetarian diet provides a more healthful form of iron than a meat-based diet. 
279,4576,4577,N,N,"It takes about 2,500 gallons of water to produce one pound of beef, and about 660 gallons to make a pound of chicken. It only takes about 220 gallons to make a pound of tofu and 180 to make a pound of wheat flour.",A vegetarian diet helps build healthy bones because vegetarians absorb more calcium than meat eaters. 
280,4584,4578,S,S,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",A vegetarian diet leads to lower greenhouse gas emissions. 
281,4611,4578,N,N,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",Vegetarian diets can cause the death of animals too. 
282,4602,4578,N,N,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",Processed vegetarian protein options such as tofu can cause more greenhouse gas pollution than farming meat. 
283,7701,4578,N,N,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",Humans need meat in their diet
284,4586,4578,S,S,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",Raising animals for food contributes to air and water pollution. 
285,4575,4578,N,N,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",A vegetarian diet provides a more healthful form of iron than a meat-based diet. 
286,4599,4578,N,N,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",Vegetarian diets are not necessarily better for the environment. 
287,4583,4578,N,N,"Greenhouse gases are created by  (aka animal farts and burps), manure decomposition, and deforestation to make room for grazing animals and growing feed. According to the United Nations Food and Agriculture Organization, raising animals for food creates 18% of global greenhouse gases - more than the transportation sector. Producing a pound of hamburger meat contributes as much greenhouse gas as driving a small car nearly 20 miles. A pound of pork equals about 5 miles, and a pound of potatoes only 0.34 miles. A June 2014 peer-reviewed study found that diets including meat cause the creation of up to 54% more greenhouse gas emissions than vegetarian diets. According to the United Nations Environment Programme, a ""worldwide diet change away from animal products"" is necessary to stop the worst effects of global climate change.",A vegetarian diet conserves water. 
288,4585,4579,S,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",Producing one hamburger destroys 55 square feet of rainforest. 
289,4570,4579,N,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",It is cruel and unethical to kill animals for food when vegetarian options are available. 
290,4571,4579,N,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",Human anatomy has evolved to support a primarily vegetarian diet. 
291,4572,4579,N,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",A vegetarian diet delivers complete nutrition and can provide health benefits. 
292,4573,4579,N,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",A vegetarian diet can help alleviate world hunger. 
293,4574,4579,N,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",A vegetarian diet reduces the chances of developing kidney stones and gallstones. 
294,4575,4579,N,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",A vegetarian diet provides a more healthful form of iron than a meat-based diet. 
295,4576,4579,N,N,"Between 1996-2006, 25 million acres of Amazon rainforest were cleared—80% of which became pasture for beef cattle. In 2009, the United States imported 44,284 tons  of processed Brazilian beef mostly for use in hamburgers, hot dogs, and lunch meats. Importing fresh Brazilian beef became legal in Nov. 2010, and US beef imports from Brazil will likely increase.",A vegetarian diet helps build healthy bones because vegetarians absorb more calcium than meat eaters. 
296,4586,4580,S,S,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",Raising animals for food contributes to air and water pollution. 
297,58,4580,N,N,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",PR produces fairer results
298,1482,4580,N,N,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",Gulf countries could benefit from refugees
299,7862,4580,N,N,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",Air pollution will get even worse. 
300,1484,4580,N,N,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",ISIS could infiltrate to Gulf States
301,1884,4580,N,N,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",Globalisation has made socialism impractical to implement
302,1483,4580,N,N,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",The Gulf states are themselves not bastions of freedom
303,4570,4580,N,N,"Manure produces toxic hydrogen sulfide and ammonia which pollute the air and leach poisonous nitrates into nearby waters. The USDA estimates that livestock produces 500 million tons of manure annually—three times what humans produce. Runoff laden with manure is a major cause of ""dead zones” in 173,000 miles of US waterways,  including the 7,700-square-mile dead zone in the Gulf of Mexico. People living near CAFOs often have respiratory problems from hydrogen sulfide and ammonia air pollution. A peer-reviewed 2006 study of Iowa students near a CAFO found 19.7% had asthma - nearly three times the state average of 6.7%.",It is cruel and unethical to kill animals for food when vegetarian options are available. 
304,4587,4581,S,S,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",Many animals raised for food in the United States are not slaughtered humanely. 
305,3826,4581,S,S,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",Slaughter without stunning is painful for the animal
306,3834,4581,N,N,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",The problem is not a significant one
307,1873,4581,N,N,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",US intervention is not consistent with other aspects of US law
308,4570,4581,S,N,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",It is cruel and unethical to kill animals for food when vegetarian options are available. 
309,4571,4581,N,N,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",Human anatomy has evolved to support a primarily vegetarian diet. 
310,4572,4581,N,N,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",A vegetarian diet delivers complete nutrition and can provide health benefits. 
311,4573,4581,N,N,"The Humane Methods of Slaughter Act (HMSA) mandates that livestock be stunned unconscious before slaughter to minimize suffering. However, birds such as chickens and turkey are exempted from the HMSA, and many US slaughterhouses routinely ignore the HMSA. A 2010 report by the US Government Accountability Organization (GAO) found that the USDA was not ""taking consistent actions to enforce the HMSA.""",A vegetarian diet can help alleviate world hunger. 
312,4588,4582,S,S,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",Raising animals in confinement is cruel. 
313,5510,4582,N,N,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",Wild Animals Are Not Domesticated
314,5514,4582,N,N,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",Animals should be left in the wild
315,5792,4582,N,N,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",Infringement of human rights
316,147,4582,N,N,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",Bullfighting is no more harmful than the alternatives for bulls and cows
317,5788,4582,N,N,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",The music and film industries are suffering due to file-sharing.
318,3845,4582,N,N,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",Fighting bulls have a better quality of life than meat-producing bulls
319,4570,4582,N,S,"About 50% of meat produced in the United States comes from  (CAFOs)  where animals live in filthy, overcrowded spaces. In CAFOs pigs have their tails cut off, chickens have their toenails and beaks clipped off, and cows have their horns removed and tails cut off with no painkillers. Pregnant pigs are kept in metal gestation crates barely bigger than they are. Baby cows raised for veal are tied up and confined in tiny stalls their entire short lives (3-18 weeks).",It is cruel and unethical to kill animals for food when vegetarian options are available. 
320,4589,4583,S,S,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",A vegetarian diet reduces overuse of antibiotics. 
321,2397,4583,N,N,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",A lack of transparency can endanger the leader
322,5171,4583,N,N,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",GM can make crops easier to grow by making them resistant to insects and herbicides.
323,4570,4583,N,N,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",It is cruel and unethical to kill animals for food when vegetarian options are available. 
324,4571,4583,N,N,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",Human anatomy has evolved to support a primarily vegetarian diet. 
325,4572,4583,N,N,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",A vegetarian diet delivers complete nutrition and can provide health benefits. 
326,4573,4583,N,N,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",A vegetarian diet can help alleviate world hunger. 
327,4574,4583,N,N,"A peer-reviewed 2007 study from the National Institute of Environmental Health Sciences found that overuse of antibiotics in CAFOs causes antibiotic resistant bacteria to develop, which may endanger human health.",A vegetarian diet reduces the chances of developing kidney stones and gallstones. 
328,4590,4584,S,S,"The US EPA states that ""nearly all fish and shellfish"" are contaminated by methylmercury (a potent neurotoxin) from industrial pollution. The omega-3 acid ALA found in vegetarian sources like walnut, flax, and olive oils, is converted by the body into EPA and DHA—the essential omega-3 acids found in fish—and sufficient to meet the dietary needs of humans. In addition, scientific studies show fish feel pain when they are injured,  and wild fish are severely impacted by overfishing. According to a peer-reviewed 2006 study published in , 29% of all commercially fished species have suffered population collapse, and at current fishing levels all harvested species will have collapsed by 2048.","Eating fish is not more ethical, environmentally sound, or healthful than eating other animal protein sources. "
329,3870,4584,N,N,"The US EPA states that ""nearly all fish and shellfish"" are contaminated by methylmercury (a potent neurotoxin) from industrial pollution. The omega-3 acid ALA found in vegetarian sources like walnut, flax, and olive oils, is converted by the body into EPA and DHA—the essential omega-3 acids found in fish—and sufficient to meet the dietary needs of humans. In addition, scientific studies show fish feel pain when they are injured,  and wild fish are severely impacted by overfishing. According to a peer-reviewed 2006 study published in , 29% of all commercially fished species have suffered population collapse, and at current fishing levels all harvested species will have collapsed by 2048.",Protecting endangered species protects the interests of humans
